date_str,season,mnth,weekday,workingday,weather_simplified,demand_level,temp_level,hum_level,base_deploy,optimal_deploy,adjustment,recommended_action,state_value
2012-09-21,3,9,5,1,0,2,1,1,8167,7867,-300,大幅减少投放,140280.589
2012-09-22,3,9,6,0,0,2,2,1,8395,8095,-300,大幅减少投放,138751.146
2012-09-23,4,9,0,0,0,2,1,0,7907,7607,-300,大幅减少投放,136901.207
2012-09-24,4,9,1,1,0,2,1,0,7436,7136,-300,大幅减少投放,135467.587
2012-09-25,4,9,2,1,0,2,1,1,7538,7238,-300,大幅减少投放,134454.302
2012-09-26,4,9,3,1,0,2,2,1,7733,7433,-300,大幅减少投放,133280.319
2012-09-27,4,9,4,1,1,2,2,1,7393,7093,-300,大幅减少投放,131839.283
2012-09-28,4,9,5,1,1,2,2,1,7415,7115,-300,大幅减少投放,130680.298
2012-09-29,4,9,6,0,0,2,1,0,8555,8255,-300,大幅减少投放,129437.156
2012-09-30,4,9,0,0,0,2,1,1,6889,6589,-300,大幅减少投放,126928.586
2012-10-01,4,10,1,1,1,2,1,1,6778,6478,-300,大幅减少投放,126041.67
2012-10-02,4,10,2,1,2,1,1,2,4639,4339,-300,大幅减少投放,125224.916
2012-10-03,4,10,3,1,1,2,2,2,7572,7272,-300,大幅减少投放,126616.754
2012-10-04,4,10,4,1,1,2,2,2,7328,7028,-300,大幅减少投放,124994.478
2012-10-05,4,10,5,1,0,2,2,1,8156,7856,-300,大幅减少投放,123543.661
2012-10-06,4,10,6,0,0,2,1,1,8083,7783,-300,大幅减少投放,121144.906
2012-10-07,4,10,0,0,1,0,1,2,3510,3210,-300,大幅减少投放,115921.443
2012-10-08,4,10,1,0,1,2,0,2,5478,5178,-300,大幅减少投放,118012.046
2012-10-09,4,10,2,1,1,2,1,2,6392,6092,-300,大幅减少投放,118141.101
2012-10-10,4,10,3,1,0,2,1,1,7692,7392,-300,大幅减少投放,117314.843
2012-10-11,4,10,4,1,0,2,1,0,7570,7270,-300,大幅减少投放,125037.413
2012-10-12,4,10,5,1,0,2,1,0,7282,6982,-300,大幅减少投放,123334.119
2012-10-13,4,10,6,0,0,2,1,0,7109,6809,-300,大幅减少投放,121844.336
2012-10-14,4,10,0,0,0,2,1,1,6639,6339,-300,大幅减少投放,120458.249
2012-10-15,4,10,1,1,1,2,1,2,5875,5575,-300,大幅减少投放,119493.946
2012-10-16,4,10,2,1,0,2,1,0,7534,7234,-300,大幅减少投放,119283.101
2012-10-17,4,10,3,1,0,2,1,1,7692,7392,-300,大幅减少投放,117314.843
2012-10-18,4,10,4,1,1,2,1,2,7501,7201,-300,大幅减少投放,110339.468
2012-10-19,4,10,5,1,1,2,1,2,7343,7043,-300,大幅减少投放,108076.282
2012-10-20,4,10,6,0,0,2,1,1,8083,7783,-300,大幅减少投放,121144.906
2012-10-21,4,10,0,0,0,2,1,0,6824,6524,-300,大幅减少投放,121705.729
2012-10-22,4,10,1,1,0,2,1,1,7058,6758,-300,大幅减少投放,120612.346
2012-10-23,4,10,2,1,0,2,1,1,7466,7166,-300,大幅减少投放,119215.101
2012-10-24,4,10,3,1,0,2,1,1,7692,7392,-300,大幅减少投放,117314.843
2012-10-25,4,10,4,1,1,2,1,2,7501,7201,-300,大幅减少投放,110339.468
2012-10-26,4,10,5,1,1,2,1,2,7343,7043,-300,大幅减少投放,108076.282
2012-10-27,4,10,6,0,1,2,1,2,7852,7552,-300,大幅减少投放,92587.161
2012-10-29,4,10,1,1,2,0,1,2,22,0,-22,维持现状,88879.116
2012-10-30,4,10,2,1,1,0,0,2,1096,796,-300,大幅减少投放,93515.386
2012-10-31,4,10,3,1,1,2,0,1,5566,5266,-300,大幅减少投放,96968.689
2012-11-01,4,11,4,1,1,2,0,1,5986,5686,-300,大幅减少投放,95897.567
2012-11-02,4,11,5,1,0,2,0,0,5839,5539,-300,大幅减少投放,94327.966
2012-11-03,4,11,6,0,1,1,0,0,5138,4838,-300,大幅减少投放,105151.917
2012-11-04,4,11,0,0,0,1,0,0,5107,4807,-300,大幅减少投放,104962.018
2012-11-05,4,11,1,1,0,1,0,0,5259,4959,-300,大幅减少投放,104794.756
2012-11-06,4,11,2,1,0,2,0,1,5686,5386,-300,大幅减少投放,104458.691
2012-11-07,4,11,3,1,1,1,0,0,5035,4735,-300,大幅减少投放,103655.464
2012-11-08,4,11,4,1,0,1,0,0,5315,5015,-300,大幅减少投放,103495.226
2012-11-09,4,11,5,1,0,2,0,0,5992,5692,-300,大幅减少投放,103031.816
2012-11-10,4,11,6,0,0,2,1,1,6536,6236,-300,大幅减少投放,101831.386
2012-11-11,4,11,0,0,0,2,1,1,6852,6552,-300,大幅减少投放,99995.143
2012-11-12,4,11,1,0,0,2,1,2,6269,5969,-300,大幅减少投放,97729.624
2012-11-13,4,11,2,1,1,1,0,1,4094,3794,-300,大幅减少投放,95958.552
2012-11-14,4,11,3,1,0,2,0,0,5495,5195,-300,大幅减少投放,96383.739
2012-11-15,4,11,4,1,1,2,0,1,5445,5145,-300,大幅减少投放,95356.567
2012-11-16,4,11,5,1,0,2,0,0,5839,5539,-300,大幅减少投放,94327.966
2012-11-17,4,11,6,0,0,2,0,0,5629,5329,-300,大幅减少投放,80789.063
2012-11-18,4,11,0,0,0,1,0,1,4669,4369,-300,大幅减少投放,78800.067
2012-11-19,4,11,1,1,1,2,0,1,5499,5199,-300,大幅减少投放,77716.912
2012-11-20,4,11,2,1,1,2,0,1,5634,5334,-300,大幅减少投放,75703.065
2012-11-21,4,11,3,1,0,1,0,1,5146,4846,-300,大幅减少投放,73441.122
2012-11-22,4,11,4,0,0,0,0,1,2425,2125,-300,大幅减少投放,71573.812
2012-11-23,4,11,5,1,0,1,0,1,3910,3610,-300,大幅减少投放,72472.559
2012-11-24,4,11,6,0,0,0,0,0,2277,1977,-300,大幅减少投放,71855.325
2012-11-25,4,11,0,0,0,0,0,0,2424,2124,-300,大幅减少投放,72924.72
2012-11-26,4,11,1,1,0,1,0,0,5087,4787,-300,大幅减少投放,73895.619
2012-11-27,4,11,2,1,1,1,0,2,3959,3659,-300,大幅减少投放,72114.336
2012-11-28,4,11,3,1,0,1,0,0,5260,4960,-300,大幅减少投放,71426.67
2012-11-29,4,11,4,1,0,2,0,0,5323,5023,-300,大幅减少投放,69333.337
2012-11-30,4,11,5,1,0,2,0,1,5668,5368,-300,大幅减少投放,67063.512
2012-12-01,4,12,6,0,1,1,0,2,5191,4891,-300,大幅减少投放,64311.065
2012-12-02,4,12,0,0,1,1,0,2,4605,4305,-300,大幅减少投放,61915.858
2012-12-03,4,12,1,1,0,2,1,2,6234,5934,-300,大幅减少投放,87606.769
2012-12-04,4,12,2,1,0,2,1,2,6606,6306,-300,大幅减少投放,85339.757
2012-12-05,4,12,3,1,0,2,1,0,5729,5429,-300,大幅减少投放,82561.849
2012-12-06,4,12,4,1,0,2,0,0,5375,5075,-300,大幅减少投放,80560.894
2012-12-07,4,12,5,1,1,1,0,2,5008,4708,-300,大幅减少投放,78827.257
2012-12-08,4,12,6,0,1,2,0,2,5582,5282,-300,大幅减少投放,77388.692
2012-12-09,4,12,0,0,1,0,0,2,3228,2928,-300,大幅减少投放,75270.202
2012-12-10,4,12,1,1,1,1,1,2,5170,4870,-300,大幅减少投放,75518.107
2012-12-11,4,12,2,1,1,2,0,1,5501,5201,-300,大幅减少投放,73734.849
2012-12-12,4,12,3,1,1,1,0,0,5319,5019,-300,大幅减少投放,71509.315
2012-12-13,4,12,4,1,0,2,0,0,5532,5232,-300,大幅减少投放,69358.227
2012-12-14,4,12,5,1,0,2,0,1,5611,5311,-300,大幅减少投放,66869.712
2012-12-15,4,12,6,0,0,1,0,1,5047,4747,-300,大幅减少投放,64167.065
2012-12-16,4,12,0,0,1,1,0,2,4605,4305,-300,大幅减少投放,61915.858
2012-12-17,4,12,1,1,1,1,1,2,4585,4285,-300,大幅减少投放,33555.985
2012-12-18,4,12,2,1,0,2,1,1,5557,5257,-300,大幅减少投放,30179.985
2012-12-19,4,12,3,1,0,1,0,1,5267,4967,-300,大幅减少投放,25603.142
2012-12-20,4,12,4,1,1,1,0,1,4128,3828,-300,大幅减少投放,21090.675
2012-12-21,1,12,5,1,1,0,0,0,3623,3323,-300,大幅减少投放,17539.658
2012-12-23,1,12,0,0,0,0,0,0,1787,1487,-300,大幅减少投放,14333.325
2012-12-24,1,12,1,1,1,0,0,2,920,620,-300,大幅减少投放,12891.225
2012-12-25,1,12,2,0,1,0,0,2,1013,713,-300,大幅减少投放,12286.69
2012-12-26,1,12,3,1,2,0,0,2,441,141,-300,大幅减少投放,11552.285
2012-12-27,1,12,4,1,1,0,0,1,2114,1814,-300,大幅减少投放,11383.354
2012-12-28,1,12,5,1,1,0,0,1,3095,2795,-300,大幅减少投放,9441.646
2012-12-29,1,12,6,0,1,0,0,2,1341,1041,-300,大幅减少投放,6364.891
2012-12-30,1,12,0,0,0,0,0,0,1796,1496,-300,大幅减少投放,4973.168
2012-12-31,1,12,1,1,1,0,0,1,2729,2429,-300,大幅减少投放,3028.95
